Incident_id,Crime_type,District,City,State,Address,Latitude,Longitude,Incident_datetime,Officer_id,Officer_first_name,Officer_last_name,Badge_number,Suspect_id,Suspect_first_name,Suspect_last_name,Suspect_age,Suspect_gender,Suspect_race,Victim_id,Victim_first_name,Victim_last_name,Victim_age,Victim_gender,Victim_phone,Weapon_used,Severity,Case_status,Resolution,Num_arrests,Property_loss_usd,Reported_online,Notes
INC000196,Trespassing,South,Riverside,FL,7173 Washington Ave,33.83546,-81.472647,2021-05-30 09:27:52,OFF0070,Michael,Garcia,1058,SUS00164,Charles,Allen,46,Male,Asian,VIC00467,Emily,Martin,43,Female,425-403-5399,Hands/Feet,High,Pending,Arrest Made,4,11910.84,True,Incident at 7173 Washington Ave. Officer responded at scene.
INC003512,Vandalism,West,Springfield,CA,845 River Rd,28.456192,-90.82457,2023-02-22 12:07:41,OFF0066,Thomas,Scott,9241,SUS00602,Jessica,Nguyen,20,Male,White,VIC00866,Linda,Harris,12,Female,963-889-4452,Unknown,Medium,Closed,No Arrest,0,18473.56,False,Incident at 845 River Rd. Officer responded at scene.
INC001535,Vandalism,Northeast,Centerville,PA,5295 Cedar Lane,35.49925,-70.208005,2022-05-11 01:44:54,OFF0148,Patricia,Torres,6187,SUS00381,Nancy,Thompson,46,Male,Hispanic,VIC00967,Ashley,Flores,50,Female,514-236-6228,Firearm,Critical,Closed,Pending/Unrecorded,1,7933.35,True,No notes recorded
INC003141,Larceny/Theft,South,Hillcrest,OH,8607 Sunset Blvd,34.807831,-108.009014,2021-01-03 14:02:17,OFF0073,Daniel,Martin,6375,SUS00141,Nancy,Brown,46,Female,Unknown,VIC00349,Mark,Young,40,Unknown,777-604-6748,Rifle,High,Pending,Pending/Unrecorded,0,24524.19,True,Incident at 8607 Sunset Blvd. Officer responded at scene.
INC001872,Robbery,Southeast,Riverside,IL,3541 Washington Ave,47.695385,-113.772626,2018-02-14 19:42:19,OFF0078,Donna,Moore,7611,SUS00208,David,Jones,20,Male,Black,VIC00927,Sarah,Hill,86,Unknown,800-978-3753,Knife,Critical,Closed,Arrest Made,2,42155.37,False,Incident at 3541 Washington Ave. Officer responded at scene.
INC002958,Drug Offense,West,Riverside,NY,239 Main St,38.596765,-101.228753,2023-07-14 15:33:07,OFF0141,Thomas,Jackson,7813,SUS00369,Thomas,Flores,46,Male,Hispanic,VIC00176,Donna,Smith,89,Female,239-137-1054,Hands/Feet,High,Closed,No Arrest,2,34011.58,True,No notes recorded
INC004944,Robbery,North,Hillcrest,PA,1372 Washington Ave,36.549199,-85.322563,2020-11-01 06:44:57,OFF0005,Robert,Thomas,4366,SUS00570,Patricia,Jones,43,Female,Hispanic,VIC00889,Richard,Harris,15,Female,295-919-9373,Rifle,Medium,Open,Pending/Unrecorded,4,22775.84,False,Incident at 1372 Washington Ave. Officer responded at scene.
INC004080,Kidnapping,South,Lakewood,PA,2878 Park Rd,42.724931,-92.875118,2021-03-27 16:04:53,OFF0003,Linda,Garcia,5230,SUS00728,Ashley,Flores,29,Female,Unknown,VIC00862,James,Thompson,50,Other,,Hands/Feet,Low,Pending,Case Dismissed,2,40799.5,False,Incident at 2878 Park Rd. Officer responded at scene.
INC004452,Larceny/Theft,East,Maplewood,IL,644 Elm Blvd,29.78173,-72.710851,2020-05-13 07:51:19,OFF0105,Patricia,Jackson,,SUS00410,Robert,Wilson,29,Male,Black,VIC00335,James,Johnson,55,Other,832-572-4191,firearm,High,Open,No Arrest,0,47417.73,False,Incident at 644 Elm Blvd. Officer responded at scene.
INC000946,Kidnapping,Southeast,Maplewood,GA,6590 Maple Dr,28.731405,-81.912536,2022-07-30 15:40:56,OFF0002,Barbara,Taylor,4506,SUS00199,Michael,Smith,31,Unknown,Asian,,,,50,Unknown,,Unknown,High,Open,Arrest Made,0,7695.74,False,Incident at 6590 Maple Dr. Officer responded at scene.
INC004529,Arson,North,Oakdale,GA,8842 Cedar Lane,43.735391,-100.303808,2020-02-09 19:29:00,OFF0042,Chris,Johnson,3351,SUS00731,Charles,Harris,28,Female,Unknown,VIC00381,Richard,Nguyen,68,Male,239-744-9472,hands,Critical,Closed,Case Dismissed,5,14939.51,True,Incident at 8842 Cedar Lane. Officer responded at scene.
INC002512,Sexual Assault,South,Riverside,NY,8859 Maple Dr,28.122528,-71.767501,2021-02-21 02:17:01,OFF0019,Donna,Williams,7956,SUS00691,Joseph,Scott,60,Female,Other,VIC00490,Michael,Davis,26,Male,,Hands/Feet,Low,Closed,No Arrest,3,14701.84,False,Incident at 8859 Maple Dr. Officer responded at scene.
INC002493,Homicide,Central,Springfield,IL,3528 Lincoln St,36.549199,-82.066369,2020-05-07 08:46:34,OFF0119,Mary,Miller,2491,SUS00092,Linda,Smith,54,Unknown,Black,VIC00564,Emily,Wright,55,Female,,Firearm,Medium,Resolved,No Arrest,1,34236.2,True,Incident at 3528 Lincoln St. Officer responded at scene.
INC003914,Cybercrime,North,Maplewood,AZ,9828 Washington Ave,28.284646,-117.709617,2023-05-24 01:44:15,OFF0034,Barbara,Jones,3230,,,,46,Unknown,Unknown,VIC00308,Michael,Martin,76,Male,927-446-6506,Hands/Feet,Critical,Under Investigation,Case Dismissed,2,27083.86,True,Incident at 9828 Washington Ave. Officer responded at scene.
INC000961,Drug Offense,North,Oakdale,NY,3209 Sunset Blvd,25.928554,-90.625399,2020-11-06 09:12:56,OFF0028,Michelle,Williams,9561,SUS00107,Chris,Brown,27,Female,Unknown,VIC00452,Susan,Walker,88,Male,533-677-5577,firearm,High,Resolved,Case Dismissed,0,33258.57,False,Incident at 3209 Sunset Blvd. Officer responded at scene.
INC001923,Arson,Central,Riverside,GA,6100 Cedar Lane,36.549199,-88.15899,2023-11-02 06:16:00,OFF0003,Mary,Flores,9485,,,,46,Unknown,Unknown,VIC00442,James,Taylor,27,Male,785-350-6447,hands,Medium,Open,Warning Issued,1,22336.11,True,No notes recorded
INC001044,Arson,Northwest,Riverside,NC,4429 Elm Blvd,37.911321,-96.160359,2024-01-18 07:36:14,OFF0144,Linda,Moore,3210,SUS00799,Jessica,Wilson,27,Male,Unknown,VIC00941,Chris,Flores,50,Male,(392) -93-0-6057,KNIFE,Critical,Open,Arrest Made,5,22687.17,False,Incident at 4429 Elm Blvd. Officer responded at scene.
INC001647,Sexual Assault,South,Centerville,FL,3232 Maple Dr,47.292052,-92.956,2022-07-30 13:33:25,OFF0028,SUSAN,Flores,2569,SUS00195,Matthew,Lee,25,Female,Hispanic,VIC00101,James,Smith,32,Male,(792) -90-0-8719,Unknown,High,Open,Pending/Unrecorded,1,3345.32,True,Incident at 3232 Maple Dr. Officer responded at scene.
INC001259,Assault,Midtown,Maplewood,OH,8929 Lincoln St,43.683844,-110.60904,2022-09-09 21:18:16,OFF0091,Anthony,Lee,6961,SUS00142,Michelle,Johnson,36,Female,White,VIC00059,David,Torres,21,Unknown,222-850-7539,Bat,Medium,Open,Arrest Made,2,24705.29,True,Incident at 8929 Lincoln St. Officer responded at scene.
INC000190,DUI,Northwest,Oakdale,AZ,9705 Elm Blvd,30.958404,-86.293766,2024-01-25 21:44:11,OFF0040,Ashley,Jones,3337,SUS00388,William,Johnson,73,Unknown,Unknown,VIC00998,Matthew,Davis,87,Female,923-568-3999,Unknown,Medium,Under Investigation,Warning Issued,4,24705.29,True,Incident at 9705 Elm Blvd. Officer responded at scene.
INC004005,Fraud,South,Fairview,PA,7900 Lincoln St,34.281579,-105.856601,2023-05-04 19:21:07,OFF0070,Jessica,Jones,,SUS00564,Mark,Taylor,22,Unknown,White,VIC00262,Michael,Wilson,11,Female,410-637-3369,Blunt Object,High,Open,No Arrest,2,8844.69,False,Incident at 7900 Lincoln St. Officer responded at scene.
INC004780,Drug Offense,Midtown,Centerville,IL,5992 Oak Ave,40.549764,-120.613933,2020-08-21 19:14:17,OFF0135,Barbara,Wilson,5379,SUS00706,Mark,Hall,31,Unknown,Hispanic,VIC00017,Emily,Scott,21,Female,381-883-2474,firearm,Medium,Open,Arrest Made,5,9319.12,False,Incident at 5992 Oak Ave. Officer responded at scene.
INC001820,Cybercrime,Northwest,Hillcrest,NY,2276 Park Rd,42.607154,-75.20029,2018-11-15 10:46:26,OFF0090,Patricia,Garcia,2611,SUS00712,Donna,Torres,73,Unknown,Asian,VIC00941,Ashley,Lee,72,Male,737-555-6103,Bat,Critical,Open,Arrest Made,4,469.31,True,No notes recorded
INC000740,Arson,Southeast,Riverside,TX,895 River Rd,36.549199,-73.263509,2021-11-23 02:50:26,OFF0039,Jessica,Moore,2501,SUS00517,Linda,Walker,52,Male,Asian,VIC00626,Michael,White,70,Male,274-263-5566,KNIFE,Critical,Pending,No Arrest,3,24705.29,False,Incident at 895 River Rd. Officer responded at scene.
INC004154,Assault,West,Springfield,PA,204 Lincoln St,35.16851,-120.257965,2024-08-05 12:56:37,OFF0086,Robert,Wilson,6886,SUS00761,Michelle,Green,37,Unknown,Hispanic,VIC00509,James,Torres,47,Female,9886315691,Pistol,High,Closed,Case Dismissed,2,47449.2,False,No notes recorded
INC004824,Homicide,West,Springfield,IL,2929 Main St,29.561717,-88.697686,2019-09-23 06:45:19,OFF0130,Richard,Nguyen,9855,,,,46,Unknown,Unknown,VIC00537,Donna,Young,50,Male,437-267-2630,Unarmed,Critical,Under Investigation,Warning Issued,5,21118.6,False,Incident at 2929 Main St. Officer responded at scene.
INC003350,Larceny/Theft,North,Lakewood,FL,535 Oak Ave,37.245036,-77.989025,2022-07-15 01:49:23,OFF0107,Thomas,White,4747,SUS00068,Barbara,Hall,54,Male,Unknown,VIC00929,Emily,Jones,74,Unknown,915-857-5558,Firearm,Medium,Under Investigation,Arrest Made,4,31834.7,False,Incident at 535 Oak Ave. Officer responded at scene.
INC003831,Robbery,Northwest,Riverside,IL,9018 Oak Ave,47.981248,-101.329878,2022-11-26 07:30:14,OFF0115,Anthony,Wilson,5103,SUS00501,David,Williams,46,Female,Hispanic,VIC00923,Susan,Lee,40,Female,503-566-7679,Firearm,Low,Open,Arrest Made,1,19460.25,True,Incident at 9018 Oak Ave. Officer responded at scene.
INC003497,Arson,Southeast,Hillcrest,GA,3596 Maple Dr,34.209377,-94.6682905,2024-12-15 12:08:03,OFF0030,Nancy,Jackson,4072,SUS00502,Barbara,Williams,32,Unknown,Hispanic,VIC00528,Thomas,Wilson,84,Female,8524114193,firearm,Medium,Closed,Pending/Unrecorded,5,20454.32,False,Incident at 3596 Maple Dr. Officer responded at scene.
INC000270,Arson,South,Maplewood,OH,1362 Main St,27.326013,-80.088443,2020-01-25 04:19:14,OFF0150,Sarah,Davis,,SUS00682,Matthew,Nguyen,60,Male,Asian,VIC00622,Richard,Lee,76,Female,,Hands/Feet,Critical,Pending,Pending/Unrecorded,0,28781.28,False,Incident at 1362 Main St. Officer responded at scene.
INC000693,Fraud,Central,Hillcrest,CA,7212 Lincoln St,39.781343,-115.898349,2021-01-02 00:00:00,OFF0071,Donna,Torres,1985,SUS00185,Michael,Green,25,Male,Black,VIC00150,Chris,Lee,55,Male,295-671-6347,Firearm,Low,Open,Warning Issued,2,3919.3,True,No notes recorded
INC003814,Arson,South,Hillcrest,NY,1236 Main St,36.549199,56.0787,2023-07-30 06:38:29,OFF0134,Anthony,Miller,4319,SUS00798,Chris,Nguyen,54,Unknown,Black,VIC00015,Mary,Green,50,Male,550-541-1440,Unarmed,Medium,Under Investigation,Arrest Made,3,42763.93,False,Incident at 1236 Main St. Officer responded at scene.
INC004788,Arson,North,Riverside,FL,2857 River Rd,25.51973,-81.19995,2021-01-20 14:20:34,OFF0021,David,Martin,7824,SUS00494,Robert,Johnson,46,Female,Other,VIC00057,Chris,Jones,17,Male,849-190-3862,hands,Low,Open,Warning Issued,0,30292.5,True,Incident at 2857 River Rd. Officer responded at scene.
INC002326,Burglary,Southeast,Centerville,CA,3009 Sunset Blvd,37.24435,-101.260241,2022-12-06 19:47:02,OFF0029,LINDA,Hall,4763,SUS00119,Richard,Torres,46,Unknown,Other,VIC00368,Emily,Wright,78,Unknown,,Hands/Feet,Medium,Closed,Case Dismissed,4,44487.62,True,Incident at 3009 Sunset Blvd. Officer responded at scene.
INC003284,Graffiti,Northwest,Springfield,AZ,9864 Oak Ave,32.860882,-120.725329,2020-09-20 17:21:32,OFF0127,Susan,Allen,4987,,,,46,Unknown,Unknown,VIC00673,Susan,Lee,31,Unknown,689-879-5331,Unknown,Medium,Open,Case Dismissed,2,38672.02,False,Incident at 9864 Oak Ave. Officer responded at scene.
INC004447,Fraud,Northwest,Springfield,GA,956 Oak Ave,44.998088,-96.368565,2023-10-25 09:33:26,OFF0009,Jessica,Torres,3178,,,,46,Unknown,Unknown,VIC00503,Jessica,White,21,Unknown,364-900-6397,Firearm,High,Pending,Case Dismissed,2,47685.47,False,Incident at 956 Oak Ave. Officer responded at scene.
INC001537,DUI,West,Centerville,NC,4498 Elm Blvd,34.150807,-86.915354,2020-05-28 01:47:04,OFF0002,Emily,Anderson,5830,SUS00775,Susan,Williams,36,Female,Unknown,VIC00412,Linda,Green,30,Other,823-941-2183,Blunt Object,High,Under Investigation,Pending/Unrecorded,0,30428.28,False,Incident at 4498 Elm Blvd. Officer responded at scene.
INC001898,Kidnapping,Central,Fairview,PA,726 Elm Blvd,44.758417,-73.392365,2023-09-08 03:41:57,OFF0017,Thomas,White,4380,SUS00157,Anthony,Taylor,62,Female,White,VIC00906,Mary,Walker,50,Male,558-893-4878,Firearm,Medium,Closed,Case Dismissed,2,24705.29,True,Incident at 726 Elm Blvd. Officer responded at scene.
INC000996,Homicide,South,Lakewood,CA,3532 Washington Ave,28.473555,-91.213638,2022-04-19 20:22:51,OFF0050,Charles,Scott,,SUS00108,James,Scott,57,Male,Unknown,VIC01000,Susan,Moore,72,Female,(280) -54-5-1997,Bat,Medium,Open,Case Dismissed,0,15517.92,True,No notes recorded
INC95018,DUI,West,Riverside,GA,5999 Washington Ave,31.009355,-99.629895,2022-05-28 07:23:58,OFF0070,Jennifer,Scott,8900,,,,46,Unknown,Unknown,VIC00461,Thomas,Nguyen,50,Male,245-573-6428,blunt object,High,Open,Pending/Unrecorded,5,48652.95,True,No notes recorded
INC004930,Property Damage,West,Centerville,CA,6533 Park Rd,31.760326,-92.161232,2022-08-04 02:15:09,OFF0020,Karen,Torres,5078,,,,46,Unknown,Unknown,VIC00101,Susan,Smith,45,Unknown,702-543-8596,Rifle,Medium,Closed,Pending/Unrecorded,5,26574.75,False,No notes recorded
INC003982,Cybercrime,Southeast,Springfield,FL,8634 River Rd,43.647338,-118.332392,2022-10-02 10:45:59,OFF0122,James,Martin,9438,SUS00415,Michelle,Hill,42,Female,Asian,VIC00407,Patricia,Wilson,80,Unknown,,blunt object,High,Closed,Arrest Made,3,12178.58,False,Incident at 8634 River Rd. Officer responded at scene.
INC001196,DUI,Northwest,Maplewood,IL,7779 Park Rd,43.198136,-117.658187,2023-06-13 19:21:07,OFF0116,Thomas,Scott,6291,SUS00301,Barbara,Flores,45,Unknown,Hispanic,VIC00024,Thomas,Scott,53,Unknown,5476659315,KNIFE,Low,Under Investigation,Arrest Made,3,14178.86,False,Incident at 7779 Park Rd. Officer responded at scene.
INC003569,Cybercrime,Southwest,Riverside,FL,4910 Cedar Lane,30.356633,-111.470289,2018-06-15 21:23:18,OFF0017,Ashley,Lee,5226,SUS00280,Mark,Miller,33,Female,Other,VIC00734,Jessica,Lee,27,Male,4985167531,Unarmed,Critical,Open,Arrest Made,5,25457.21,False,Incident at 4910 Cedar Lane. Officer responded at scene.
INC000934,Arson,Northeast,Springfield,NC,4675 Lincoln St,36.549199,-107.364507,2020-06-23 04:46:38,OFF0067,Joseph,Wilson,4051,,,,46,Unknown,Unknown,VIC00142,William,Taylor,29,Male,774-521-2044,Knife,Critical,Closed,Pending/Unrecorded,3,41360.73,True,Incident at 4675 Lincoln St. Officer responded at scene.
INC003035,Cybercrime,Central,Riverside,PA,549 Maple Dr,36.549199,-95.310967,2024-10-21 09:22:34,OFF0040,Emily,Nguyen,4559,,,,46,Unknown,Unknown,VIC00990,Donna,Young,83,Female,,Bat,Medium,Open,Pending/Unrecorded,0,25749.66,True,No notes recorded
INC003595,Sexual Assault,South,Hillcrest,TX,4443 Elm Blvd,41.75946,-94.6682905,2020-10-06 21:45:44,OFF0046,Donna,Jackson,3520,SUS00646,Nancy,Brown,75,Female,Unknown,VIC00002,Jessica,Wright,63,Male,504-611-1288,hands,Critical,Closed,Case Dismissed,0,7592.42,True,Incident at 4443 Elm Blvd. Officer responded at scene.
INC003836,Kidnapping,North,Oakdale,PA,6308 Main St,44.625331,-88.419745,2024-09-17 09:00:33,OFF0113,Thomas,Johnson,5397,,,,46,Unknown,Unknown,VIC00747,William,Miller,38,Other,,Gun,Medium,Open,Arrest Made,2,45511.69,True,Incident at 6308 Main St. Officer responded at scene.
INC002392,Robbery,West,Centerville,AZ,6851 Park Rd,30.553196,-118.932335,2021-11-29 07:24:57,OFF0032,Ashley,Moore,7465,SUS00523,Thomas,Allen,46,Female,Unknown,VIC00009,Susan,Moore,46,Female,,KNIFE,Low,Open,Warning Issued,5,40661.57,False,Incident at 6851 Park Rd. Officer responded at scene.
INC001198,Property Damage,Midtown,Riverside,CA,9297 Main St,25.493161,-78.099065,2018-09-14 02:01:21,OFF0001,Mary,Smith,4362,SUS00172,Richard,Jackson,69,Female,Hispanic,,,,50,Unknown,,Bat,Medium,Open,Pending/Unrecorded,5,24705.29,False,Incident at 9297 Main St. Officer responded at scene.
INC003839,DUI,Central,Riverside,PA,4975 Elm Blvd,31.297371,-97.374777,2024-04-06 12:56:47,OFF0063,Carol,Anderson,1568,SUS00403,William,White,68,Unknown,Asian,VIC00645,Robert,Torres,23,Male,672-305-8466,Firearm,High,Closed,Case Dismissed,0,24705.29,False,Incident at 4975 Elm Blvd. Officer responded at scene.
INC000660,DUI,South,Oakdale,NC,3684 Elm Blvd,25.841442,-80.37148,2024-10-04 08:21:51,OFF0009,Charles,Flores,9435,SUS00241,William,Lee,24,Unknown,Unknown,VIC00709,Emily,Moore,79,Male,6198003883,Unknown,Medium,Open,Warning Issued,2,33659.88,True,Incident at 3684 Elm Blvd. Officer responded at scene.
INC002366,Cybercrime,West,Lakewood,CA,2372 River Rd,44.481732,-120.612276,2024-12-21 06:55:58,OFF0106,Michelle,Anderson,6635,SUS00560,Linda,Lee,48,Male,Unknown,VIC00520,Joseph,Garcia,11,Male,215-106-4051,KNIFE,Medium,Under Investigation,Pending/Unrecorded,0,14299.33,True,Incident at 2372 River Rd. Officer responded at scene.
INC004748,Drug Offense,North,Riverside,NC,7301 Sunset Blvd,47.090404,-73.137584,2021-08-25 10:25:08,OFF0006,Mark,Nguyen,7724,SUS00353,Jessica,Jones,34,Female,Hispanic,VIC00784,Ashley,Hall,48,Female,559-663-9416,Pistol,Medium,Closed,Arrest Made,3,22580.97,True,Incident at 7301 Sunset Blvd. Officer responded at scene.
INC003645,DUI,North,Springfield,IL,4400 Elm Blvd,30.010699,-119.794094,2019-05-07 06:21:08,OFF0135,Karen,Harris,1354,SUS00376,William,Thomas,38,Female,Hispanic,VIC00332,Robert,Jones,87,Female,(418) -41-8-2717,Unknown,High,Pending,Arrest Made,0,7182.07,False,No notes recorded
INC001726,Arson,South,Maplewood,OH,5910 River Rd,36.549199,-84.880363,2019-10-28 01:52:43,OFF0050,Richard,Hill,6751,SUS00287,Patricia,Walker,36,Male,Other,VIC00252,Charles,Harris,57,Female,5017515028,Unknown,Critical,Pending,Case Dismissed,1,40676.63,False,Incident at 5910 River Rd. Officer responded at scene.
INC000470,Graffiti,North,Oakdale,IL,8357 Washington Ave,36.549199,-103.681535,2024-02-06 04:10:52,OFF0146,Joseph,Harris,5075,SUS00531,Daniel,Thomas,46,Other,Asian,VIC00984,Jessica,Johnson,50,Female,(674) -71-8-9666,Unknown,Low,Resolved,No Arrest,1,18641.66,True,Incident at 8357 Washington Ave. Officer responded at scene.
INC003070,Cybercrime,Southeast,Lakewood,AZ,9624 Oak Ave,45.49402,-121.876904,2023-02-22 06:22:11,OFF0012,Donna,Moore,1551,SUS00708,Joseph,Green,18,Male,Unknown,VIC00158,Mark,Flores,89,Male,8653763724,Rifle,Critical,Resolved,Arrest Made,4,34437.19,False,No notes recorded
INC000010,Homicide,West,Centerville,FL,1390 Cedar Lane,36.855396,-89.087076,2020-11-07 09:26:53,OFF0024,Anthony,Scott,4848,SUS00689,Donna,Miller,24,Male,White,VIC00251,Nancy,Hill,19,Male,624-744-4185,Bat,Critical,Open,Case Dismissed,1,32802.9,True,Incident at 1390 Cedar Lane. Officer responded at scene.
INC001031,Breaking & Entering,South,Lakewood,NC,7437 Elm Blvd,38.695103,-79.487545,2021-10-24 01:03:00,OFF0084,Susan,Flores,2874,SUS00160,Joseph,Johnson,56,Male,Hispanic,VIC00781,Matthew,Green,37,Male,918-123-3960,firearm,Medium,Closed,Warning Issued,3,21470.84,True,Incident at 7437 Elm Blvd. Officer responded at scene.
INC003647,Trespassing,North,Centerville,GA,6408 Oak Ave,43.117125,65.9767,2018-05-17 19:08:02,OFF0103,James,Allen,7064,SUS00321,Thomas,White,64,Female,Unknown,VIC00604,Daniel,Brown,50,Unknown,447-163-8294,Hands/Feet,Low,Under Investigation,No Arrest,0,26770.46,False,Incident at 6408 Oak Ave. Officer responded at scene.
INC000610,Larceny/Theft,Central,Springfield,GA,5918 River Rd,25.031362,-83.268312,2024-09-27 20:30:02,OFF0013,Donna,Flores,7330,,,,46,Unknown,Unknown,VIC00677,Joseph,Martin,37,Female,,hands,Medium,Under Investigation,Arrest Made,3,24705.29,False,No notes recorded
INC001889,Robbery,North,Riverside,FL,4562 Maple Dr,33.450732,-115.957129,2021-02-14 00:06:09,OFF0017,Linda,Torres,3087,SUS00167,Jessica,Jackson,69,Male,White,VIC00617,James,Brown,71,Unknown,,Rifle,High,Resolved,Pending/Unrecorded,2,36220.95,True,Incident at 4562 Maple Dr. Officer responded at scene.
INC001515,Arson,Central,Maplewood,GA,9898 Cedar Lane,33.91018,-73.184778,2020-10-19 01:37:36,OFF0068,John,Allen,2115,SUS00185,Daniel,Garcia,24,Unknown,Black,VIC00977,Matthew,Lee,20,Male,769-285-2963,Unarmed,Low,Under Investigation,Arrest Made,2,41159.59,False,Incident at 9898 Cedar Lane. Officer responded at scene.
INC000924,Cybercrime,Southeast,Oakdale,NY,1282 Cedar Lane,37.971411,-86.143534,2022-05-24 00:34:59,OFF0022,Michael,White,3190,SUS00782,Emily,Miller,48,Unknown,White,VIC00313,Chris,Davis,10,Male,(857) -63-7-4765,hands,Critical,Closed,Pending/Unrecorded,0,20092.05,False,Incident at 1282 Cedar Lane. Officer responded at scene.
INC002689,Arson,South,Riverside,PA,1730 River Rd,28.892064,-94.6682905,2023-02-05 01:24:45,OFF0069,Mary,Green,6200,SUS00205,Anthony,Walker,52,Female,Black,VIC00772,Sarah,White,48,Female,775-553-7139,Bat,Low,Under Investigation,No Arrest,1,21175.29,True,No notes recorded
INC002901,Trespassing,Northeast,Centerville,NY,4313 Lincoln St,38.148345,-96.593169,2022-11-25 13:51:20,OFF0122,Ashley,Miller,3704,SUS00016,John,Miller,43,Male,Other,VIC00393,Anthony,Walker,46,Male,254-640-6044,Unknown,Critical,Closed,No Arrest,1,32878.69,True,Incident at 4313 Lincoln St. Officer responded at scene.
INC000029,Domestic Violence,Midtown,Oakdale,AZ,9509 Washington Ave,46.947324,-83.576106,2018-05-08 10:52:30,OFF0116,Carol,Torres,4084,SUS00330,Thomas,Jones,46,Male,Black,VIC00831,David,Allen,20,Female,861-276-1641,blunt object,Low,Closed,Warning Issued,4,26137.4,True,Incident at 9509 Washington Ave. Officer responded at scene.
INC001412,Cybercrime,West,Riverside,NC,7598 Maple Dr,39.395748,-88.656727,2018-04-10 09:58:03,OFF0117,Sarah,Jones,2215,SUS00516,Karen,Lee,16,Female,Black,VIC00929,Chris,Johnson,52,Female,570-479-4823,hands,Critical,Open,Arrest Made,1,21772.4,False,No notes recorded
INC004236,Sexual Assault,South,Riverside,GA,2770 Sunset Blvd,45.425665,-95.709747,2024-03-12 07:06:14,OFF0107,James,Green,4508,SUS00516,Mark,Young,24,Male,Hispanic,VIC00582,Emily,Moore,79,Male,870-357-6843,Pistol,High,Pending,Arrest Made,0,16581.17,False,Incident at 2770 Sunset Blvd. Officer responded at scene.
INC004032,Robbery,Southwest,Centerville,NC,3059 Elm Blvd,32.686286,-83.743824,2021-09-05 09:45:33,OFF0081,Richard,Young,,SUS00603,Anthony,Anderson,47,Male,White,VIC00823,Mark,Hall,88,Unknown,719-840-3956,Firearm,Low,Closed,Arrest Made,4,4122.05,True,Incident at 3059 Elm Blvd. Officer responded at scene.
INC001875,Cybercrime,Southeast,Lakewood,GA,9804 Sunset Blvd,25.146732,84.528,2024-04-21 00:34:15,OFF0104,Thomas,Young,,,,,46,Unknown,Unknown,VIC00093,Karen,Taylor,81,Female,747-441-4585,KNIFE,Critical,Closed,Warning Issued,4,18492.52,False,Incident at 9804 Sunset Blvd. Officer responded at scene.
INC000091,Sexual Assault,North,Oakdale,GA,6893 Maple Dr,45.120959,-85.722574,2021-08-25 17:17:51,OFF0059,Donna,Harris,7246,SUS00359,Emily,Green,63,Female,Unknown,VIC00590,Robert,Wilson,71,Male,438-979-2373,Gun,Critical,Under Investigation,No Arrest,2,9451.05,True,Incident at 6893 Maple Dr. Officer responded at scene.
INC002684,DUI,North,Maplewood,AZ,4986 Park Rd,40.11766,-72.679703,2023-09-20 03:18:33,OFF0108,Ashley,Scott,3373,SUS00406,Donna,Anderson,73,Male,Unknown,VIC00977,David,Young,50,Unknown,886-443-3242,Unknown,Critical,Open,Case Dismissed,0,37136.63,True,Incident at 4986 Park Rd. Officer responded at scene.
INC002679,Fraud,West,Maplewood,PA,6929 Oak Ave,39.294335,-103.864756,2021-04-29 04:41:06,OFF0019,Linda,Garcia,6783,,,,46,Unknown,Unknown,VIC00794,Joseph,Torres,76,Unknown,(227) -36-3-7373,Unknown,Critical,Open,No Arrest,2,24705.29,False,Incident at 6929 Oak Ave. Officer responded at scene.
INC004781,Arson,South,Centerville,GA,3356 Lincoln St,34.462837,-72.966896,2022-04-13 03:34:04,OFF0064,Mark,Davis,5584,SUS00291,Charles,Scott,19,Unknown,Black,VIC00534,Robert,Martin,74,Unknown,935-578-3714,Bat,Medium,Open,Warning Issued,1,6924.7,False,Incident at 3356 Lincoln St. Officer responded at scene.
INC004082,Robbery,Central,Lakewood,NY,1043 Oak Ave,29.646489,-108.757959,2020-11-19 00:14:20,OFF0046,Richard,Taylor,2859,SUS00355,Sarah,Martin,72,Male,White,VIC00467,Michelle,Flores,87,Female,952-419-1645,Firearm,Medium,Open,Case Dismissed,0,24593.65,True,Incident at 1043 Oak Ave. Officer responded at scene.
INC003677,Homicide,Midtown,Centerville,AZ,8924 Washington Ave,36.734631,-111.143639,2022-10-17 11:09:54,OFF0079,Barbara,Young,9382,SUS00293,John,Wilson,46,Female,Hispanic,VIC00929,Sarah,Green,84,Female,383-975-2268,Unknown,High,Closed,Arrest Made,3,26666.38,False,Incident at 8924 Washington Ave. Officer responded at scene.
INC004731,Cybercrime,East,Springfield,NY,7591 Cedar Lane,38.843894,-112.904285,2019-09-06 17:53:46,OFF0013,Donna,Williams,6833,SUS00473,Chris,Johnson,58,Unknown,Unknown,VIC00452,Carol,Walker,51,Female,653-760-6187,Unknown,Critical,Open,Pending/Unrecorded,3,24705.29,True,No notes recorded
INC003983,Vandalism,Central,Hillcrest,CA,1973 River Rd,36.549199,-75.830495,2023-05-04 21:55:02,OFF0063,Michelle,Williams,8338,SUS00483,Richard,Davis,46,Male,Other,VIC00314,Linda,Jackson,36,Male,,hands,Low,Pending,Warning Issued,5,13082.74,False,No notes recorded
